id,title,description,price,brand,category,subcategory,tags,seller_id,rating,popularity,in_stock
I0349,Eco Yellow Yoga Mat by TrailTech,"Yoga Mat in Chiffon with RFID Blocking, Long Battery. Ideal for sports & fitness use.",2351,TrailTech,Sports & Fitness,Yoga Mat,trending;handmade;yoga;gym;festival;premium,S003,4.42,0.289,true
I0350,Lightweight Teal Kurta by Oak&Co,"Kurta in Canvas with Long Battery, RFID Blocking. Ideal for men use.",452,Oak&Co,Men,Kurta,kids;fitness;women;travel;trending;men,S004,4.65,0.31,true
I0351,Minimal Beige Men Sneakers by BharatHome,"Men Sneakers in Silk with Organizer Pockets, Noise Cancellation. Ideal for footwear use.",918,BharatHome,Footwear,Men Sneakers,grooming;premium;gadgets;kitchen;winter;bestseller,S011,4.14,0.3,true
I0352,Comfy Yellow Earbuds by RoyalRoots,"Earbuds in Canvas with Anti-Theft, Stretchable. Ideal for electronics use.",3814,RoyalRoots,Electronics,Earbuds,office;men;gift;handmade;tech;party,S011,4.0,0.284,true
I0353,Elegant Grey Men Sneakers by SparkLite,"Men Sneakers in Wood with Long Battery, Nonstick. Ideal for footwear use.",958,SparkLite,Footwear,Men Sneakers,dailywear;kitchen;women;premium;home;gift,S013,4.53,0.299,false
I0354,Elegant Black Haircare by CraftKart,"Haircare in Chiffon with RFID Blocking, Stretchable. Ideal for beauty use.",153,CraftKart,Beauty,Haircare,party;premium;dailywear;travel;western;budget,S005,4.42,0.329,true
I0355,Vibrant Navy Storage by BharatHome,"Storage in Terracotta with Nonstick, Quick-Dry. Ideal for kitchen use.",277,BharatHome,Kitchen,Storage,kids;fitness;trending;home;summer;premium,S011,3.98,0.318,true
I0356,Trendy Pink Makeup by KidJoy,"Makeup in Stainless Steel with RFID Blocking, Anti-Theft. Ideal for beauty use.",298,KidJoy,Beauty,Makeup,kids;budget;kitchen;ethnic;party;handmade,S003,3.68,0.316,true
I0357,Premium Grey Haircare by TrailTech,"Haircare in Polycarbonate with Anti-Theft, Leak-Proof. Ideal for beauty use.",707,TrailTech,Beauty,Haircare,budget;women;office;trending;fitness;kids,S002,4.85,0.303,true
I0358,Vibrant Maroon Women Sandals by TrailTech,"Women Sandals in Canvas with RFID Blocking, Anti-Slip. Ideal for footwear use.",634,TrailTech,Footwear,Women Sandals,accessories;kitchen;style;travel;kids;trending,S003,3.75,0.305,true
I0359,Minimal White Appliances by BharatHome,"Appliances in Denim with Quick-Dry, Skin-Friendly. Ideal for kitchen use.",199,BharatHome,Kitchen,Appliances,office;new;grooming;gift;premium;gadgets,S014,4.92,0.324,true
I0360,Vibrant Blue Leggings by SareeSaheli,"Leggings in Wood with Long Battery, Skin-Friendly. Ideal for women ethnic use.",415,SareeSaheli,Women Ethnic,Leggings,eco;men;bestseller;grooming;premium;ethnic,S011,4.22,0.311,true
I0361,Trendy Maroon Makeup by BharatHome,"Makeup in Chiffon with Long Battery, Organizer Pockets. Ideal for beauty use.",1206,BharatHome,Beauty,Makeup,accessories;trending;office;festival;kitchen;handmade,S015,4.13,0.296,false
I0362,Stylish Brown Frocks by RoyalRoots,"Frocks in Cotton with Skin-Friendly, Organizer Pockets. Ideal for kids use.",200,RoyalRoots,Kids,Frocks,dailywear;ethnic;wedding;premium;school;men,S011,3.66,0.324,false
I0363,Minimal Navy Cables by RoyalRoots,"Cables in Cotton with Leak-Proof, Quick-Dry. Ideal for electronics use.",2933,RoyalRoots,Electronics,Cables,new;audio;eco;premium;office;charging,S003,4.19,0.287,true
I0364,Classic Orange T-shirts by Oak&Co,"T-shirts in Alloy with Noise Cancellation, Quick-Dry. Ideal for men use.",1120,Oak&Co,Men,T-shirts,casual;kids;office;wedding;western;ethnic,S011,4.68,0.297,true
I0365,Comfy White Tops by GlowHerb,"Tops in Wood with Anti-Slip, Anti-Theft. Ideal for women western use.",331,GlowHerb,Women Western,Tops,trending;ethnic;travel;bestseller;new;eco,S007,4.51,0.315,true
I0366,Stylish Red Jeans by DesiWeave,"Jeans in Terracotta with Anti-Theft, Nonstick. Ideal for men use.",600,DesiWeave,Men,Jeans,dailywear;casual;wedding;party;office;grooming,S002,3.76,0.305,true
I0367,Handcrafted Blue Smartwatch by UrbanHide,"Smartwatch in Silk with RFID Blocking, Anti-Slip. Ideal for electronics use.",4358,UrbanHide,Electronics,Smartwatch,premium;travel;winter;tech;home;women,S015,4.55,0.283,true
I0368,Vibrant Pink Necklaces by GlowHerb,"Necklaces in Stainless Steel with Skin-Friendly, Organizer Pockets. Ideal for jewellery use.",254,GlowHerb,Jewellery,Necklaces,style;kids;office;budget;party;fitness,S003,3.81,0.319,true
I0369,Eco Green Jeans by ChefPro,"Jeans in Bamboo with Leak-Proof, Quick-Dry. Ideal for men use.",2398,ChefPro,Men,Jeans,kitchen;ethnic;home;trending;party;premium,S001,4.45,0.289,true
I0370,Elegant Blue Backpacks by KidJoy,"Backpacks in Alloy with Nonstick, Organizer Pockets. Ideal for bags & luggage use.",382,KidJoy,Bags & Luggage,Backpacks,gadgets;ethnic;home;fitness;gift;party,S001,4.44,0.312,true
I0371,Minimal Black Leggings by SareeSaheli,"Leggings in Silk with Skin-Friendly, Nonstick. Ideal for women ethnic use.",2003,SareeSaheli,Women Ethnic,Leggings,summer;home;new;western;gadgets;handmade,S002,4.19,0.291,true
I0372,Trendy Purple Curtains by MaxStyle,"Curtains in Denim with Leak-Proof, Quick-Dry. Ideal for home use.",1768,MaxStyle,Home,Curtains,kitchen;office;women;bestseller;home;decor,S004,4.76,0.292,true
I0373,Premium Beige Shirts by BeechCraft,"Shirts in Alloy with Long Battery, Nonstick. Ideal for men use.",1438,BeechCraft,Men,Shirts,dailywear;bestseller;summer;new;winter;festival,S008,4.48,0.294,true
I0374,Handcrafted Brown Smartwatch by SteelPro,"Smartwatch in Wood with Anti-Theft, Nonstick. Ideal for electronics use.",716,SteelPro,Electronics,Smartwatch,women;new;western;dailywear;men;kitchen,S014,3.93,0.303,true
I0375,Eco Brown Necklaces by DesiWeave,"Necklaces in Alloy with Leak-Proof, Stretchable. Ideal for jewellery use.",1445,DesiWeave,Jewellery,Necklaces,fashion;women;gadgets;handmade;new;winter,S007,3.96,0.294,true
I0376,Classic Beige Sets by SparkLite,"Sets in Alloy with RFID Blocking, Anti-Slip. Ideal for kids use.",898,SparkLite,Kids,Sets,wedding;women;summer;dailywear;kids;kitchen,S015,4.25,0.3,true
I0377,Classic Teal Curtains by DesiWeave,"Curtains in Silk with Anti-Theft, Leak-Proof. Ideal for home use.",645,DesiWeave,Home,Curtains,premium;gadgets;eco;summer;kids;office,S009,3.93,0.304,false
I0378,Premium Yellow Cookware by AuraCare,"Cookware in Wood with Anti-Theft, Nonstick. Ideal for kitchen use.",1102,AuraCare,Kitchen,Cookware,handmade;summer;gift;men;bestseller;gadgets,S008,4.49,0.297,true
I0379,Lightweight Grey Ethnic by KidJoy,"Ethnic in Canvas with Stretchable, Leak-Proof. Ideal for kids use.",207,KidJoy,Kids,Ethnic,school;grooming;bestseller;dailywear;handmade;winter,S012,4.81,0.323,false
I0380,Comfy Purple Rings by BeechCraft,"Rings in Terracotta with Nonstick, Skin-Friendly. Ideal for jewellery use.",157,BeechCraft,Jewellery,Rings,fashion;men;dailywear;party;kids;summer,S001,4.51,0.329,true
I0381,Comfy Orange Sets by FitBolt,"Sets in Canvas with Noise Cancellation, Skin-Friendly. Ideal for kids use.",431,FitBolt,Kids,Sets,men;women;western;dailywear;kitchen;summer,S006,3.61,0.31,true
I0382,Comfy White Jeans by AuraCare,"Jeans in Denim with Anti-Slip, Quick-Dry. Ideal for men use.",2049,AuraCare,Men,Jeans,fitness;budget;casual;decor;festival;western,S010,4.15,0.29,true
I0383,Elegant Grey Curtains by TrailTech,"Curtains in Leather with Anti-Slip, RFID Blocking. Ideal for home use.",767,TrailTech,Home,Curtains,home;kids;travel;party;accessories;gadgets,S003,4.55,0.302,true
I0384,Elegant Yellow Backpacks by DesiWeave,"Backpacks in Stainless Steel with Skin-Friendly, Long Battery. Ideal for bags & luggage use.",1203,DesiWeave,Bags & Luggage,Backpacks,summer;travel;men;new;kids;trending,S001,4.5,0.296,true
I0385,Stylish Red Jeans by SparkLite,"Jeans in Alloy with Noise Cancellation, Leak-Proof. Ideal for men use.",603,SparkLite,Men,Jeans,fitness;home;decor;office;western;summer,S003,3.99,0.305,true
I0386,Minimal Teal Makeup by Oak&Co,"Makeup in Silk with Anti-Slip, Nonstick. Ideal for beauty use.",225,Oak&Co,Beauty,Makeup,fitness;grooming;eco;ethnic;new;travel,S003,3.59,0.321,true
I0387,Premium Purple Earbuds by MaxStyle,"Earbuds in Silk with Organizer Pockets, Skin-Friendly. Ideal for electronics use.",1780,MaxStyle,Electronics,Earbuds,tech;charging;handmade;fitness;winter;accessories,S006,3.67,0.292,true
I0388,Stylish White Power Bank by CraftKart,"Power Bank in Polycarbonate with Stretchable, Nonstick. Ideal for electronics use.",2887,CraftKart,Electronics,Power Bank,home;western;audio;charging;party;kitchen,S008,4.83,0.287,true
I0389,Durable Navy Cookware by CraftKart,"Cookware in Wood with Leak-Proof, Organizer Pockets. Ideal for kitchen use.",218,CraftKart,Kitchen,Cookware,festival;wedding;trending;fitness;ethnic;accessories,S001,3.64,0.322,true
I0390,Handcrafted Maroon Sarees by RoyalRoots,"Sarees in Bamboo with Anti-Slip, Quick-Dry. Ideal for women ethnic use.",803,RoyalRoots,Women Ethnic,Sarees,bestseller;premium;gift;grooming;decor;style,S014,4.25,0.301,true
I0391,Comfy Black Wallets by NeoTrend,"Wallets in Wood with Noise Cancellation, Long Battery. Ideal for bags & luggage use.",555,NeoTrend,Bags & Luggage,Wallets,kids;trending;home;women;gadgets;eco,S007,4.18,0.307,true
I0392,Lightweight Navy Ethnic by ChefPro,"Ethnic in Denim with Quick-Dry, Nonstick. Ideal for kids use.",318,ChefPro,Kids,Ethnic,office;trending;handmade;budget;accessories;home,S003,4.94,0.315,true
I0393,Eco Brown Jeans by ChefPro,"Jeans in Denim with Stretchable, Nonstick. Ideal for men use.",375,ChefPro,Men,Jeans,western;fitness;women;new;winter;kids,S003,4.09,0.313,false
I0394,Classic Red Appliances by FitBolt,"Appliances in Canvas with Noise Cancellation, Anti-Slip. Ideal for kitchen use.",1799,FitBolt,Kitchen,Appliances,home;eco;kitchen;summer;party;festival,S001,4.23,0.292,true
I0395,Stylish Brown Skincare by SteelPro,"Skincare in Terracotta with Quick-Dry, Stretchable. Ideal for beauty use.",325,SteelPro,Beauty,Skincare,summer;kitchen;travel;dailywear;grooming;men,S013,4.22,0.315,true
I0396,Lightweight Black Sarees by KidJoy,"Sarees in Alloy with Nonstick, Long Battery. Ideal for women ethnic use.",2404,KidJoy,Women Ethnic,Sarees,handmade;party;gift;bestseller;fitness;trending,S003,3.71,0.289,true
I0397,Vibrant Red Earrings by DenimWorks,"Earrings in Silk with Quick-Dry, Stretchable. Ideal for jewellery use.",695,DenimWorks,Jewellery,Earrings,fitness;festival;premium;style;wedding;gift,S004,4.8,0.303,true
I0398,Comfy Yellow T-shirts by RoyalRoots,"T-shirts in Silk with Nonstick, RFID Blocking. Ideal for men use.",889,RoyalRoots,Men,T-shirts,decor;casual;eco;dailywear;kitchen;ethnic,S010,4.07,0.3,true
I0399,Minimal Yellow Sets by RoyalRoots,"Sets in Terracotta with Skin-Friendly, Anti-Slip. Ideal for kids use.",593,RoyalRoots,Kids,Sets,budget;dailywear;western;decor;accessories;kitchen,S010,4.57,0.306,true
I0400,Comfy Red Duffle by CraftKart,"Duffle in Bamboo with Organizer Pockets, Stretchable. Ideal for bags & luggage use.",1873,CraftKart,Bags & Luggage,Duffle,winter;dailywear;festival;decor;travel;wedding,S012,4.05,0.291,false
I0401,Elegant Red Haircare by CraftKart,"Haircare in Terracotta with Quick-Dry, Anti-Theft. Ideal for beauty use.",934,CraftKart,Beauty,Haircare,home;bestseller;ethnic;dailywear;winter;summer,S003,3.66,0.299,true
I0402,Stylish Black Bedsheets by TrailTech,"Bedsheets in Canvas with Quick-Dry, Noise Cancellation. Ideal for home use.",299,TrailTech,Home,Bedsheets,office;ethnic;eco;premium;grooming;accessories,S002,3.65,0.316,true
I0403,Minimal Pink Earbuds by SonicBeat,"Earbuds in Wood with Stretchable, Long Battery. Ideal for electronics use.",615,SonicBeat,Electronics,Earbuds,men;bestseller;budget;trending;women;tech,S014,4.27,0.305,true
I0404,Minimal Green Skincare by DenimWorks,"Skincare in Bamboo with Noise Cancellation, Nonstick. Ideal for beauty use.",149,DenimWorks,Beauty,Skincare,women;travel;kitchen;grooming;winter;office,S004,4.61,0.33,true
I0405,Trendy Red Necklaces by AuraCare,"Necklaces in Stainless Steel with Long Battery, Anti-Theft. Ideal for jewellery use.",233,AuraCare,Jewellery,Necklaces,dailywear;home;women;kitchen;decor;kids,S011,3.83,0.321,true
I0406,Minimal Black Dress Materials by CraftKart,"Dress Materials in Alloy with Quick-Dry, Long Battery. Ideal for women ethnic use.",433,CraftKart,Women Ethnic,Dress Materials,wedding;home;fashion;men;handmade;fitness,S009,3.96,0.31,true
I0407,Trendy Orange Rings by GlowHerb,"Rings in Silk with Organizer Pockets, Long Battery. Ideal for jewellery use.",149,GlowHerb,Jewellery,Rings,kitchen;premium;winter;budget;dailywear;decor,S014,4.51,0.33,true
I0408,Lightweight Blue Organizer by BharatHome,"Organizer in Wood with Nonstick, Quick-Dry. Ideal for home use.",2866,BharatHome,Home,Organizer,dailywear;festival;western;home;travel;kitchen,S012,4.03,0.287,true
I0409,Stylish White Tools by SparkLite,"Tools in Wood with Anti-Slip, Anti-Theft. Ideal for kitchen use.",719,SparkLite,Kitchen,Tools,fitness;decor;trending;kids;dailywear;western,S010,4.38,0.303,true
I0410,Elegant Maroon Makeup by TrailTech,"Makeup in Chiffon with Nonstick, RFID Blocking. Ideal for beauty use.",883,TrailTech,Beauty,Makeup,eco;handmade;party;summer;gift;decor,S008,4.71,0.3,false
I0411,Trendy White Flats by BeechCraft,"Flats in Alloy with Quick-Dry, Skin-Friendly. Ideal for footwear use.",1681,BeechCraft,Footwear,Flats,festival;men;gadgets;trending;winter;wedding,S010,3.85,0.293,true
I0412,Trendy Beige Sarees by SareeSaheli,"Sarees in Stainless Steel with Organizer Pockets, Long Battery. Ideal for women ethnic use.",908,SareeSaheli,Women Ethnic,Sarees,travel;fitness;style;eco;kids;handmade,S007,3.57,0.3,true
I0413,Durable Brown Yoga Mat by CraftKart,"Yoga Mat in Canvas with Quick-Dry, Stretchable. Ideal for sports & fitness use.",752,CraftKart,Sports & Fitness,Yoga Mat,men;winter;eco;kitchen;bestseller;gym,S012,4.33,0.302,true
I0414,Durable Navy Power Bank by TrailTech,"Power Bank in Leather with Anti-Slip, Long Battery. Ideal for electronics use.",961,TrailTech,Electronics,Power Bank,gadgets;travel;summer;men;accessories;tech,S010,3.54,0.299,true
I0415,Durable Purple Jeans by BharatHome,"Jeans in Wood with Long Battery, Anti-Theft. Ideal for men use.",306,BharatHome,Men,Jeans,budget;summer;women;fitness;casual;gadgets,S002,3.87,0.316,true
I0416,Comfy Black Jeans by UrbanHide,"Jeans in Polycarbonate with Organizer Pockets, Anti-Theft. Ideal for women western use.",881,UrbanHide,Women Western,Jeans,accessories;gadgets;grooming;new;western;winter,S009,4.09,0.3,true
I0417,Minimal Maroon Cookware by TrailTech,"Cookware in Alloy with Leak-Proof, Long Battery. Ideal for kitchen use.",780,TrailTech,Kitchen,Cookware,grooming;home;ethnic;kitchen;party;budget,S002,4.6,0.302,true
I0418,Classic Pink Yoga Mat by CraftKart,"Yoga Mat in Denim with Stretchable, Anti-Theft. Ideal for sports & fitness use.",1096,CraftKart,Sports & Fitness,Yoga Mat,new;gift;fitness;budget;yoga;kitchen,S005,4.91,0.297,true
I0419,Comfy White Rings by ChefPro,"Rings in Bamboo with Quick-Dry, Noise Cancellation. Ideal for jewellery use.",1345,ChefPro,Jewellery,Rings,grooming;festival;office;kitchen;home;premium,S004,4.16,0.295,true
I0420,Minimal Grey Storage by UrbanHide,"Storage in Alloy with Nonstick, Stretchable. Ideal for kitchen use.",303,UrbanHide,Kitchen,Storage,party;new;wedding;organizer;trending;home,S011,4.92,0.316,true
I0421,Comfy Brown Earbuds by DenimWorks,"Earbuds in Silk with Nonstick, Leak-Proof. Ideal for electronics use.",3006,DenimWorks,Electronics,Earbuds,wedding;trending;bestseller;office;decor;grooming,S004,4.66,0.287,true
I0422,Premium Pink Dresses by CraftKart,"Dresses in Denim with Anti-Slip, Stretchable. Ideal for women western use.",661,CraftKart,Women Western,Dresses,wedding;fitness;home;kids;men;handmade,S011,3.68,0.304,true
I0423,Premium Pink Heels by SareeSaheli,"Heels in Leather with Nonstick, RFID Blocking. Ideal for footwear use.",1670,SareeSaheli,Footwear,Heels,bestseller;summer;kids;trending;accessories;women,S004,3.94,0.293,true
I0424,Stylish Yellow Frocks by MaxStyle,"Frocks in Wood with Quick-Dry, Anti-Theft. Ideal for kids use.",785,MaxStyle,Kids,Frocks,western;decor;festival;dailywear;office;travel,S010,4.78,0.302,true
I0425,Lightweight White Handbags by DenimWorks,"Handbags in Alloy with Skin-Friendly, Noise Cancellation. Ideal for bags & luggage use.",2411,DenimWorks,Bags & Luggage,Handbags,gift;winter;office;trending;handmade;festival,S011,3.85,0.289,true
I0426,Trendy Red Ethnic by GlowHerb,"Ethnic in Alloy with Leak-Proof, Noise Cancellation. Ideal for kids use.",415,GlowHerb,Kids,Ethnic,summer;dailywear;gift;new;home;kitchen,S003,4.71,0.311,true
I0427,Premium Purple Men Sneakers by KidJoy,"Men Sneakers in Leather with Organizer Pockets, Long Battery. Ideal for footwear use.",299,KidJoy,Footwear,Men Sneakers,premium;trending;bestseller;style;winter;women,S015,4.91,0.316,true
I0428,Durable Pink Necklaces by KidJoy,"Necklaces in Canvas with Anti-Slip, Long Battery. Ideal for jewellery use.",176,KidJoy,Jewellery,Necklaces,women;grooming;festival;fitness;budget;travel,S009,4.8,0.326,true
I0429,Premium Orange Yoga Mat by CraftKart,"Yoga Mat in Canvas with Organizer Pockets, Long Battery. Ideal for sports & fitness use.",578,CraftKart,Sports & Fitness,Yoga Mat,kids;yoga;travel;handmade;gift;summer,S004,3.63,0.306,true
I0430,Premium Teal Ethnic by SteelPro,"Ethnic in Chiffon with Noise Cancellation, Skin-Friendly. Ideal for kids use.",359,SteelPro,Kids,Ethnic,kids;summer;accessories;trending;bestseller;premium,S014,4.42,0.313,true
I0431,Vibrant Red Storage by AuraCare,"Storage in Denim with RFID Blocking, Anti-Theft. Ideal for kitchen use.",1106,AuraCare,Kitchen,Storage,men;summer;trending;party;western;decor,S013,3.95,0.297,true
I0432,Handcrafted Yellow Co-ords by MaxStyle,"Co-ords in Silk with Nonstick, Noise Cancellation. Ideal for women western use.",1338,MaxStyle,Women Western,Co-ords,handmade;gift;eco;grooming;wedding;new,S008,4.74,0.295,true
I0433,Eco Maroon Curtains by UrbanHide,"Curtains in Chiffon with Stretchable, Leak-Proof. Ideal for home use.",2861,UrbanHide,Home,Curtains,handmade;organizer;home;winter;fitness;decor,S001,3.85,0.287,true
I0434,Lightweight Blue Tops by NeoTrend,"Tops in Stainless Steel with RFID Blocking, Skin-Friendly. Ideal for women western use.",1614,NeoTrend,Women Western,Tops,fashion;style;ethnic;western;trending;festival,S003,4.88,0.293,true
I0435,Premium Beige Power Bank by TrailTech,"Power Bank in Denim with Leak-Proof, Stretchable. Ideal for electronics use.",4955,TrailTech,Electronics,Power Bank,grooming;travel;charging;accessories;festival;ethnic,S007,3.96,0.282,true
I0436,Elegant Purple Curtains by BeechCraft,"Curtains in Chiffon with Stretchable, Organizer Pockets. Ideal for home use.",299,BeechCraft,Home,Curtains,premium;ethnic;summer;handmade;western;home,S008,3.72,0.316,true
I0437,Eco Black Bangles by DesiWeave,"Bangles in Denim with RFID Blocking, Long Battery. Ideal for jewellery use.",559,DesiWeave,Jewellery,Bangles,trending;office;style;summer;women;bestseller,S002,4.06,0.306,true
